conference,region,institution-name,organization,group,position-information,position,prefix,name,lastname,suffix,gender,location,yearbook-year,page,source-pdf
General,,,,officers,,vice-president,S. S.,S. S. Department,Department,,,"Middletown, Conn. VERMONT CONFERENCE. Organized 1863. Territory: The State of Vermont. Population: 343,641. Membership: 549; churches, 19. Office: 190 North Winooski Ave., Burlington, Vt",1905,28,YB1905.pdf
General,,,,officers,,vice-president,S. A.,S. A. Whittier,Whittier,,,"Middletown, Conn. VERMONT CONFERENCE. Organized 1863. Territory: The State of Vermont. Population: 343,641. Membership: 549; churches, 19. Office: 190 North Winooski Ave., Burlington, Vt",1905,28,YB1905.pdf
General,,,,officers,,vice-president,H. C.,H. C. Wilcox,Wilcox,,,"Middletown, Conn. VERMONT CONFERENCE. Organized 1863. Territory: The State of Vermont. Population: 343,641. Membership: 549; churches, 19. Office: 190 North Winooski Ave., Burlington, Vt",1905,28,YB1905.pdf
General,,,,officers,,vice-president,E.,E. Langdon,Langdon,,,"Middletown, Conn. VERMONT CONFERENCE. Organized 1863. Territory: The State of Vermont. Population: 343,641. Membership: 549; churches, 19. Office: 190 North Winooski Ave., Burlington, Vt",1905,28,YB1905.pdf
General,,,,officers,,vice-president,T. T.,T. T. Tucker,Tucker,,,"Middletown, Conn. VERMONT CONFERENCE. Organized 1863. Territory: The State of Vermont. Population: 343,641. Membership: 549; churches, 19. Office: 190 North Winooski Ave., Burlington, Vt",1905,28,YB1905.pdf
General,,,,officers,,vice-president,D. A.,D. A. Bidwell,Bidwell,,,"Middletown, Conn. VERMONT CONFERENCE. Organized 1863. Territory: The State of Vermont. Population: 343,641. Membership: 549; churches, 19. Office: 190 North Winooski Ave., Burlington, Vt",1905,28,YB1905.pdf
General,,,,officers,,vice-president,G. P.,G. P. Coates,Coates,,,"Middletown, Conn. VERMONT CONFERENCE. Organized 1863. Territory: The State of Vermont. Population: 343,641. Membership: 549; churches, 19. Office: 190 North Winooski Ave., Burlington, Vt",1905,28,YB1905.pdf
General,,,,officers,,vice-president,A. J.,A. J. Clark,Clark,,,"Middletown, Conn. VERMONT CONFERENCE. Organized 1863. Territory: The State of Vermont. Population: 343,641. Membership: 549; churches, 19. Office: 190 North Winooski Ave., Burlington, Vt",1905,28,YB1905.pdf
General,,,,officers,,vice-president,M. A.,M. A. Scribner,Scribner,,,"Middletown, Conn. VERMONT CONFERENCE. Organized 1863. Territory: The State of Vermont. Population: 343,641. Membership: 549; churches, 19. Office: 190 North Winooski Ave., Burlington, Vt",1905,28,YB1905.pdf
General,,,,officers,,vice-president,H. F.,H. F. Austin,Austin,,,"Middletown, Conn. VERMONT CONFERENCE. Organized 1863. Territory: The State of Vermont. Population: 343,641. Membership: 549; churches, 19. Office: 190 North Winooski Ave., Burlington, Vt",1905,28,YB1905.pdf
General,,,,officers,,president,J. W.,J. W. Watt,Watt,,,North Wolcott,1905,28,YB1905.pdf
General,,,,officers,,president,R. D.,R. D. Hottel,Hottel,,,New. Market,1905,29,YB1905.pdf
General,,,,officers,,secretary,A. M.,A. M. Neff,Neff,,,New Market,1905,29,YB1905.pdf
General,,,,officers,,treasurer,F.,F. Dart,Dart,,,"Spencer. Mrs. Rebecca Clayborne, Danville. WESTERN PENNSYLVANIA CONFERENCE. Organized 1903, from territory formerly comprising the Penn-. sylvania Conference, organized 1879. Territory: All of Pennsylvania lying west of the easterly line of Potter, Clinton, Center, Mif - tin, Huntingdon, and Fulton counties. Population: 2,500,000. Membership: 750; churches, 32. Office: Corydon, Pa",1905,29,YB1905.pdf
General,,,,officers,,treasurer,S. S.,S. S. Dept,Dept,,,"Spencer. Mrs. Rebecca Clayborne, Danville. WESTERN PENNSYLVANIA CONFERENCE. Organized 1903, from territory formerly comprising the Penn-. sylvania Conference, organized 1879. Territory: All of Pennsylvania lying west of the easterly line of Potter, Clinton, Center, Mif - tin, Huntingdon, and Fulton counties. Population: 2,500,000. Membership: 750; churches, 32. Office: Corydon, Pa",1905,29,YB1905.pdf
General,,,,officers,,treasurer,A. M.,A. M. Neff,Neff,,,"Spencer. Mrs. Rebecca Clayborne, Danville. WESTERN PENNSYLVANIA CONFERENCE. Organized 1903, from territory formerly comprising the Penn-. sylvania Conference, organized 1879. Territory: All of Pennsylvania lying west of the easterly line of Potter, Clinton, Center, Mif - tin, Huntingdon, and Fulton counties. Population: 2,500,000. Membership: 750; churches, 32. Office: Corydon, Pa",1905,29,YB1905.pdf
General,,,,officers,,treasurer,W. H.,W. H. Zeidler,Zeidler,,,"Spencer. Mrs. Rebecca Clayborne, Danville. WESTERN PENNSYLVANIA CONFERENCE. Organized 1903, from territory formerly comprising the Penn-. sylvania Conference, organized 1879. Territory: All of Pennsylvania lying west of the easterly line of Potter, Clinton, Center, Mif - tin, Huntingdon, and Fulton counties. Population: 2,500,000. Membership: 750; churches, 32. Office: Corydon, Pa",1905,29,YB1905.pdf
General,,,,officers,,treasurer,R. D.,R. D. Hottel,Hottel,,,"Spencer. Mrs. Rebecca Clayborne, Danville. WESTERN PENNSYLVANIA CONFERENCE. Organized 1903, from territory formerly comprising the Penn-. sylvania Conference, organized 1879. Territory: All of Pennsylvania lying west of the easterly line of Potter, Clinton, Center, Mif - tin, Huntingdon, and Fulton counties. Population: 2,500,000. Membership: 750; churches, 32. Office: Corydon, Pa",1905,29,YB1905.pdf
General,,,,officers,,treasurer,A. C.,A. C. Neff,Neff,,,"Spencer. Mrs. Rebecca Clayborne, Danville. WESTERN PENNSYLVANIA CONFERENCE. Organized 1903, from territory formerly comprising the Penn-. sylvania Conference, organized 1879. Territory: All of Pennsylvania lying west of the easterly line of Potter, Clinton, Center, Mif - tin, Huntingdon, and Fulton counties. Population: 2,500,000. Membership: 750; churches, 32. Office: Corydon, Pa",1905,29,YB1905.pdf
General,,,,officers,,treasurer,F. L.,F. L. Whitehead,Whitehead,,,"Spencer. Mrs. Rebecca Clayborne, Danville. WESTERN PENNSYLVANIA CONFERENCE. Organized 1903, from territory formerly comprising the Penn-. sylvania Conference, organized 1879. Territory: All of Pennsylvania lying west of the easterly line of Potter, Clinton, Center, Mif - tin, Huntingdon, and Fulton counties. Population: 2,500,000. Membership: 750; churches, 32. Office: Corydon, Pa",1905,29,YB1905.pdf
General,,,,officers,,treasurer,G. W.,G. W. Roat,Roat,,,"Spencer. Mrs. Rebecca Clayborne, Danville. WESTERN PENNSYLVANIA CONFERENCE. Organized 1903, from territory formerly comprising the Penn-. sylvania Conference, organized 1879. Territory: All of Pennsylvania lying west of the easterly line of Potter, Clinton, Center, Mif - tin, Huntingdon, and Fulton counties. Population: 2,500,000. Membership: 750; churches, 32. Office: Corydon, Pa",1905,29,YB1905.pdf
General,,,,officers,,treasurer,H. W.,H. W. Herrell,Herrell,,,"Spencer. Mrs. Rebecca Clayborne, Danville. WESTERN PENNSYLVANIA CONFERENCE. Organized 1903, from territory formerly comprising the Penn-. sylvania Conference, organized 1879. Territory: All of Pennsylvania lying west of the easterly line of Potter, Clinton, Center, Mif - tin, Huntingdon, and Fulton counties. Population: 2,500,000. Membership: 750; churches, 32. Office: Corydon, Pa",1905,29,YB1905.pdf
General,,,,officers,,treasurer,H. J.,H. J. Farman,Farman,,,"Spencer. Mrs. Rebecca Clayborne, Danville. WESTERN PENNSYLVANIA CONFERENCE. Organized 1903, from territory formerly comprising the Penn-. sylvania Conference, organized 1879. Territory: All of Pennsylvania lying west of the easterly line of Potter, Clinton, Center, Mif - tin, Huntingdon, and Fulton counties. Population: 2,500,000. Membership: 750; churches, 32. Office: Corydon, Pa",1905,29,YB1905.pdf
General,,,,officers,,treasurer,M. S.,M. S. Babcock,Babcock,,,"Spencer. Mrs. Rebecca Clayborne, Danville. WESTERN PENNSYLVANIA CONFERENCE. Organized 1903, from territory formerly comprising the Penn-. sylvania Conference, organized 1879. Territory: All of Pennsylvania lying west of the easterly line of Potter, Clinton, Center, Mif - tin, Huntingdon, and Fulton counties. Population: 2,500,000. Membership: 750; churches, 32. Office: Corydon, Pa",1905,29,YB1905.pdf
General,,,,officers,,treasurer,C. B.,C. B. Rule,Rule,,,"Spencer. Mrs. Rebecca Clayborne, Danville. WESTERN PENNSYLVANIA CONFERENCE. Organized 1903, from territory formerly comprising the Penn-. sylvania Conference, organized 1879. Territory: All of Pennsylvania lying west of the easterly line of Potter, Clinton, Center, Mif - tin, Huntingdon, and Fulton counties. Population: 2,500,000. Membership: 750; churches, 32. Office: Corydon, Pa",1905,29,YB1905.pdf
General,,,,officers,,treasurer,M. S.,M. S. Wooding,Wooding,,,"Spencer. Mrs. Rebecca Clayborne, Danville. WESTERN PENNSYLVANIA CONFERENCE. Organized 1903, from territory formerly comprising the Penn-. sylvania Conference, organized 1879. Territory: All of Pennsylvania lying west of the easterly line of Potter, Clinton, Center, Mif - tin, Huntingdon, and Fulton counties. Population: 2,500,000. Membership: 750; churches, 32. Office: Corydon, Pa",1905,29,YB1905.pdf
General,,,,officers,,treasurer,W. R.,W. R. Foggin,Foggin,,,"Spencer. Mrs. Rebecca Clayborne, Danville. WESTERN PENNSYLVANIA CONFERENCE. Organized 1903, from territory formerly comprising the Penn-. sylvania Conference, organized 1879. Territory: All of Pennsylvania lying west of the easterly line of Potter, Clinton, Center, Mif - tin, Huntingdon, and Fulton counties. Population: 2,500,000. Membership: 750; churches, 32. Office: Corydon, Pa",1905,29,YB1905.pdf
General,,,,officers,,treasurer,M. A.,M. A. Baker,Baker,,,"Spencer. Mrs. Rebecca Clayborne, Danville. WESTERN PENNSYLVANIA CONFERENCE. Organized 1903, from territory formerly comprising the Penn-. sylvania Conference, organized 1879. Territory: All of Pennsylvania lying west of the easterly line of Potter, Clinton, Center, Mif - tin, Huntingdon, and Fulton counties. Population: 2,500,000. Membership: 750; churches, 32. Office: Corydon, Pa",1905,29,YB1905.pdf
General,,,,officers,,treasurer,S.,S. Wooding,Wooding,,,"Spencer. Mrs. Rebecca Clayborne, Danville. WESTERN PENNSYLVANIA CONFERENCE. Organized 1903, from territory formerly comprising the Penn-. sylvania Conference, organized 1879. Territory: All of Pennsylvania lying west of the easterly line of Potter, Clinton, Center, Mif - tin, Huntingdon, and Fulton counties. Population: 2,500,000. Membership: 750; churches, 32. Office: Corydon, Pa",1905,29,YB1905.pdf
General,,,,officers,,president,E. J.,E. J. Dryer,Dryer,,,"Norwood, Erie Co., Pa",1905,29,YB1905.pdf
General,,,,officers,,vice-president,C. F.,C. F. McVagh,McVagh,,,Coudersport,1905,29,YB1905.pdf
General,,,,officers,,secretary,A. V.,A. V. Williams,Williams,,,Corydon,1905,29,YB1905.pdf
General,,,,officers,,treasurer,I. N.,I. N. Williams,Williams,,,,1905,29,YB1905.pdf
General,,,,officers,,treasurer,S. S.,S. S. Dept,Dept,,,,1905,29,YB1905.pdf
General,,,,officers,,treasurer,E. J.,E. J. Dryer,Dryer,,,,1905,29,YB1905.pdf
General,,,,officers,,treasurer,C. F.,C. F. McVagh,McVagh,,,,1905,29,YB1905.pdf
General,,,,officers,,president,S. G.,S. G. Huntington,Huntington,,,"1002 Williams St., Parkersburg",1905,30,YB1905.pdf
General,,,,officers,,vice-president,B. F.,B. F. Purdham,Purdham,,,Clarksburg,1905,30,YB1905.pdf
General,,,,officers,,secretary,W. E.,W. E. Frederick,Frederick,,,"503 Ruffner St., Charleston",1905,30,YB1905.pdf
General,,,,officers,,treasurer,J. S.,J. S. James,James,,,"1002 Williams St., Parkersburg",1905,30,YB1905.pdf
General,,,,officers,,treasurer,P. W.,P. W. Province,Province,,,"1002 Williams St., Parkersburg",1905,30,YB1905.pdf
General,,,,officers,,Secretary S. S. and Educational Departments,S. G.,S. G. Huntington,Huntington,,,"CANADIAN UNION CONFERENCE. Organized 1901. Territory: The Conferences of Maritime, Ontario, Quebec, and the Newfoundland Mission Field. Population: 5,248,211. Membership: 1,103; churches, 39. Office: 167 Dundas St., Toronto, Ontario",1905,30,YB1905.pdf
General,,,,officers,,Secretary S. S. and Educational Departments,B. F.,B. F. Purdham,Purdham,,,"CANADIAN UNION CONFERENCE. Organized 1901. Territory: The Conferences of Maritime, Ontario, Quebec, and the Newfoundland Mission Field. Population: 5,248,211. Membership: 1,103; churches, 39. Office: 167 Dundas St., Toronto, Ontario",1905,30,YB1905.pdf
General,,,,officers,,Secretary S. S. and Educational Departments,W. E.,W. E. Frederick,Frederick,,,"CANADIAN UNION CONFERENCE. Organized 1901. Territory: The Conferences of Maritime, Ontario, Quebec, and the Newfoundland Mission Field. Population: 5,248,211. Membership: 1,103; churches, 39. Office: 167 Dundas St., Toronto, Ontario",1905,30,YB1905.pdf
General,,,,officers,,Secretary S. S. and Educational Departments,P. P.,P. P. Amick,Amick,,,"CANADIAN UNION CONFERENCE. Organized 1901. Territory: The Conferences of Maritime, Ontario, Quebec, and the Newfoundland Mission Field. Population: 5,248,211. Membership: 1,103; churches, 39. Office: 167 Dundas St., Toronto, Ontario",1905,30,YB1905.pdf
General,,,,officers,,Secretary S. S. and Educational Departments,S. F.,S. F. Ross,Ross,,,"CANADIAN UNION CONFERENCE. Organized 1901. Territory: The Conferences of Maritime, Ontario, Quebec, and the Newfoundland Mission Field. Population: 5,248,211. Membership: 1,103; churches, 39. Office: 167 Dundas St., Toronto, Ontario",1905,30,YB1905.pdf
General,,,,officers,,Secretary S. S. and Educational Departments,P. W.,P. W. Province,Province,,,"CANADIAN UNION CONFERENCE. Organized 1901. Territory: The Conferences of Maritime, Ontario, Quebec, and the Newfoundland Mission Field. Population: 5,248,211. Membership: 1,103; churches, 39. Office: 167 Dundas St., Toronto, Ontario",1905,30,YB1905.pdf
General,,,,officers,,Secretary S. S. and Educational Departments,T. H.,T. H. Painter,Painter,,,"CANADIAN UNION CONFERENCE. Organized 1901. Territory: The Conferences of Maritime, Ontario, Quebec, and the Newfoundland Mission Field. Population: 5,248,211. Membership: 1,103; churches, 39. Office: 167 Dundas St., Toronto, Ontario",1905,30,YB1905.pdf
General,,,,officers,,Secretary S. S. and Educational Departments,J. S.,J. S. James,James,,,"CANADIAN UNION CONFERENCE. Organized 1901. Territory: The Conferences of Maritime, Ontario, Quebec, and the Newfoundland Mission Field. Population: 5,248,211. Membership: 1,103; churches, 39. Office: 167 Dundas St., Toronto, Ontario",1905,30,YB1905.pdf
General,,,,officers,,Secretary S. S. and Educational Departments,W. E.,W. E. Arnett,Arnett,,,"CANADIAN UNION CONFERENCE. Organized 1901. Territory: The Conferences of Maritime, Ontario, Quebec, and the Newfoundland Mission Field. Population: 5,248,211. Membership: 1,103; churches, 39. Office: 167 Dundas St., Toronto, Ontario",1905,30,YB1905.pdf
General,,,,officers,,president,W. H.,W. H. Thurston,Thurston,,,"555 McLeod St., Ottawa, On- tario",1905,30,YB1905.pdf
General,,,,officers,,vice-president,Wm.,Wm. Guthrie,Guthrie,,,"Williamsdale East, Cumberland Co., •Nova Scotia. Secretary, Treasurer, and",1905,30,YB1905.pdf
General,,,,officers,,auditor,S. D.,S. D. Hartwell,Hartwell,,,"167 Dundas St., Toronto, Ontario. Asst",1905,30,YB1905.pdf
General,,,,officers,,secretary,W. H.,W. H. Thurston,Thurston,,,"Eugene Leland, S. D",1905,30,YB1905.pdf
General,,,,officers,,secretary,H. E.,H. E. Rickard,Rickard,,,"Eugene Leland, S. D",1905,30,YB1905.pdf
General,,,,officers,,secretary,W. H.,W. H. White,White,,,"Eugene Leland, S. D",1905,30,YB1905.pdf
General,,,,officers,,president,Wm.,Wm. Guthrie,Guthrie,,,"Williamsdale East, Cumberland Co., Nova Scotia",1905,31,YB1905.pdf
General,,,,officers,,Secretary and Treasurer of Conference and S. S. Dept.,,Miss Alberta McLeod,McLeod,,,"Longard Road, Halifax, Nova Scotia",1905,31,YB1905.pdf
General,,,,officers,,auditor,S. D.,S. D. Hartwell,Hartwell,,,"Price, Williamsdale, Cumberland Co., Nova Scotia. MISSIONARY LICENTIATES. Abel Livingston, Albert Mines, Albert Co., Nova Scotia. Alberta McLeod, Longard Road, Halifax, Nova Scotia. ONTARIO CONFERENCE. Organized 1899. Territory: The Province of Ontario. Population: 2,521,896. Membership: 498; churches, 19. Office: 151 Hunter St., West, Hamilton",1905,31,YB1905.pdf
General,,,,officers,,auditor,W. R.,W. R. Andrews,Andrews,,,"Price, Williamsdale, Cumberland Co., Nova Scotia. MISSIONARY LICENTIATES. Abel Livingston, Albert Mines, Albert Co., Nova Scotia. Alberta McLeod, Longard Road, Halifax, Nova Scotia. ONTARIO CONFERENCE. Organized 1899. Territory: The Province of Ontario. Population: 2,521,896. Membership: 498; churches, 19. Office: 151 Hunter St., West, Hamilton",1905,31,YB1905.pdf
General,,,,officers,,auditor,J. C.,J. C. Porter,Porter,,,"Price, Williamsdale, Cumberland Co., Nova Scotia. MISSIONARY LICENTIATES. Abel Livingston, Albert Mines, Albert Co., Nova Scotia. Alberta McLeod, Longard Road, Halifax, Nova Scotia. ONTARIO CONFERENCE. Organized 1899. Territory: The Province of Ontario. Population: 2,521,896. Membership: 498; churches, 19. Office: 151 Hunter St., West, Hamilton",1905,31,YB1905.pdf
General,,,,officers,,auditor,J. G.,J. G. Hanna,Hanna,,,"Price, Williamsdale, Cumberland Co., Nova Scotia. MISSIONARY LICENTIATES. Abel Livingston, Albert Mines, Albert Co., Nova Scotia. Alberta McLeod, Longard Road, Halifax, Nova Scotia. ONTARIO CONFERENCE. Organized 1899. Territory: The Province of Ontario. Population: 2,521,896. Membership: 498; churches, 19. Office: 151 Hunter St., West, Hamilton",1905,31,YB1905.pdf
